transaction_id,experiment_id,variant,click_id,click_date,transaction_date,booking_value,cancelled
TX012162,EXP001,Treatment,CLK263069,2026-08-15,2026-08-18,397.49,0
TX012163,EXP001,Treatment,CLK263115,2026-08-15,2026-08-17,349.21,0
TX012164,EXP001,Treatment,CLK263151,2026-08-15,2026-08-19,875.17,0
TX012165,EXP001,Treatment,CLK263156,2026-08-15,2026-08-25,274.89,0
TX012166,EXP001,Treatment,CLK263158,2026-08-15,2026-08-25,695.98,false
TX012167,EXP001,Treatment,CLK263200,2026-08-15,2026-08-21,304.75,false
TX012168,EXP001,Treatment,CLK263216,2026-08-15,2026-08-20,534.14,false
TX012169,EXP001,Treatment,CLK263234,2026-08-15,2026-08-16,210.80,false
TX012170,EXP001,Treatment,CLK263241,2026-08-15,2026-08-15,1232.47,0
TX012171,EXP001,Treatment,CLK263250,2026-08-15,2026-08-25,576.27,false
TX012172,EXP001,Treatment,CLK263279,2026-08-15,2026-08-23,686.96,false
TX012173,EXP001,Treatment,CLK263293,2026-08-15,2026-08-16,189.6,0
TX012174,EXP001,Treatment,CLK263302,2026-08-15,2026-08-23,300.99,false
TX012175,EXP001,Treatment,CLK263313,2026-08-15,2026-08-16,457.43,0
TX012176,EXP001,Treatment,CLK263359,2026-08-15,2026-08-17,464.81,0
TX012177,EXP001,Treatment,CLK263389,2026-08-15,2026-08-18,1068.91,0
TX012178,EXP001,Treatment,CLK263401,2026-08-15,2026-08-23,,false
TX012179,EXP001,Treatment,CLK263514,2026-08-15,2026-08-17,1035.48,false
TX012180,EXP001,Treatment,CLK263543,2026-08-15,2026-08-18,400.68,0
TX012181,EXP001,Treatment,CLK263548,2026-08-15,2026-08-19,458.4,false
TX012182,EXP001,Treatment,CLK263568,2026-08-15,2026-08-21,221.77,false
TX012183,EXP001,Treatment,CLK263598,2026-08-15,2026-08-19,374.28,false
TX012184,EXP001,Treatment,CLK263608,2026-08-15,2026-08-18,294.82,true
TX012185,EXP001,Treatment,CLK263627,2026-08-15,2026-08-23,464.63,false
TX012186,EXP001,Treatment,CLK263646,2026-08-15,2026-08-17,173.92,0
TX012187,EXP001,Treatment,CLK263669,2026-08-15,2026-08-16,655.13,false
TX012188,EXP001,Treatment,CLK263691,2026-08-15,2026-08-21,965.18,1
TX012189,EXP001,Treatment,CLK263709,2026-08-15,2026-08-20,1207.57,0
TX012190,EXP001,Treatment,CLK263726,2026-08-15,2026-08-20,897.1,1
TX012191,EXP001,Treatment,CLK263734,2026-08-15,2026-08-25,874.95,0
TX012192,EXP001,Treatment,CLK263743,2026-08-15,2026-08-17,1490.46,false
TX012193,EXP001,Treatment,CLK263796,2026-08-15,2026-08-17,132.22,false
TX012194,EXP001,Treatment,CLK263821,2026-08-15,2026-08-22,194.56,0
TX012195,EXP001,Treatment,CLK263846,2026-08-15,2026-08-17,256.32,false
TX012196,EXP001,Treatment,CLK263849,2026-08-15,2026-08-18,531.18,false
TX012197,EXP001,Treatment,CLK263856,2026-08-15,2026-08-17,622.39,1
TX012198,EXP001,Treatment,CLK263889,2026-08-15,2026-08-17,823.09,false
TX012199,EXP001,Treatment,CLK263896,2026-08-15,2026-08-18,351.86,0
TX012200,EXP001,Treatment,CLK263926,2026-08-15,2026-08-17,818.96,0
TX012201,EXP001,Treatment,CLK263941,2026-08-15,2026-08-15,508.86,0
TX012202,EXP001,Treatment,CLK263944,2026-08-15,2026-08-17,202.54,0
TX012203,EXP001,Treatment,CLK263963,2026-08-15,2026-08-25,435.64,false
TX012204,EXP001,Treatment,CLK263979,2026-08-15,2026-08-21,313.0,0
TX012205,EXP001,Treatment,CLK263981,2026-08-15,2026-08-17,383.8,false
TX012206,EXP001,Treatment,CLK263996,2026-08-15,2026-08-22,516.71,false
TX012207,EXP001,Treatment,CLK264009,2026-08-15,2026-08-15,947.29,false
TX012208,EXP001,Treatment,CLK264029,2026-08-15,2026-08-21,541.26,false
TX012209,EXP001,Treatment,CLK264046,2026-08-15,2026-08-20,335.24,0
TX012210,EXP001,Treatment,CLK264084,2026-08-15,2026-08-21,222.84,false
TX012211,EXP001,Treatment,CLK264141,2026-08-15,2026-08-18,362.89,0
TX012212,EXP001,Treatment,CLK264207,2026-08-15,2026-08-16,293.76,0
TX012213,EXP001,Treatment,CLK264216,2026-08-15,2026-08-17,394.5,true
TX012214,EXP001,Treatment,CLK264217,2026-08-15,2026-08-23,178.09,0
TX012215,EXP001,Treatment,CLK264218,2026-08-15,2026-08-16,345.91,false
TX012216,EXP001,Treatment,CLK264226,2026-08-15,2026-08-21,205.3,1
TX012217,EXP001,Treatment,CLK264278,2026-08-15,2026-08-21,459.14,false
TX012218,EXP001,Treatment,CLK264293,2026-08-15,2026-08-16,384.17,0
TX012219,EXP001,Treatment,CLK264348,2026-08-15,2026-08-19,489.52,false
TX012220,EXP001,Treatment,CLK264349,2026-08-15,2026-08-22,,0
TX012221,EXP001,Treatment,CLK264361,2026-08-15,2026-08-15,1046.47,0
TX012222,EXP001,Treatment,CLK264367,2026-08-15,2026-08-23,267.06,false
TX012223,EXP001,Treatment,CLK264374,2026-08-15,2026-08-15,300.31,false
TX012224,EXP001,Treatment,CLK264425,2026-08-15,2026-08-21,540.69,0
TX012225,EXP001,Treatment,CLK264437,2026-08-15,2026-08-25,480.28,0
TX012226,EXP001,Treatment,CLK264438,2026-08-15,2026-08-16,514.24,0
TX012227,EXP001,Treatment,CLK264483,2026-08-15,2026-08-16,743.21,0
TX012228,EXP001,Treatment,CLK264531,2026-08-15,2026-08-22,315.79,0
TX012229,EXP001,Treatment,CLK264574,2026-08-15,2026-08-18,1522.32,0
TX012230,EXP001,Treatment,CLK264603,2026-08-15,2026-08-21,406.94,false
TX012231,EXP001,Treatment,CLK264605,2026-08-15,2026-08-21,517.65,0
TX012232,EXP001,Treatment,CLK264616,2026-08-15,2026-08-17,,1
TX012233,EXP001,Treatment,CLK264662,2026-08-15,2026-08-23,583.59,false
TX012234,EXP001,Treatment,CLK264668,2026-08-15,2026-08-16,328.28,false
TX012235,EXP001,Treatment,CLK264682,2026-08-15,2026-08-23,1108.76,0
TX012236,EXP001,Treatment,CLK264692,2026-08-15,2026-08-22,239.08,0
TX012237,EXP001,Treatment,CLK264834,2026-08-15,2026-08-17,675.15,0
TX012238,EXP001,Treatment,CLK264873,2026-08-15,2026-08-17,319.8,0
TX012239,EXP001,Treatment,CLK264886,2026-08-15,2026-08-18,373.67,0
TX012240,EXP001,Treatment,CLK264890,2026-08-15,2026-08-25,977.32,0
TX012241,EXP001,Treatment,CLK264901,2026-08-15,2026-08-18,,0
TX012242,EXP001,Treatment,CLK264919,2026-08-15,2026-08-19,798.82,1
TX012243,EXP001,Treatment,CLK264919,2026-08-15,2026-08-20,3339.7,false
TX012244,EXP001,Treatment,CLK264923,2026-08-15,2026-08-21,351.09,false
TX012245,EXP001,Treatment,CLK264924,2026-08-15,2026-08-20,1079.17,0
TX012246,EXP001,Treatment,CLK264934,2026-08-15,2026-08-23,,false
TX012247,EXP001,Treatment,CLK264942,2026-08-15,2026-08-22,395.37,0
TX012248,EXP001,Treatment,CLK264949,2026-08-15,2026-08-19,418.91,1
TX012249,EXP001,Treatment,CLK264975,2026-08-15,2026-08-22,480.88,0
TX012250,EXP001,Treatment,CLK264977,2026-08-15,2026-08-19,523.11,true
TX012251,EXP001,Treatment,CLK264995,2026-08-15,2026-08-25,497.58,0
TX012252,EXP001,Treatment,CLK265008,2026-08-15,2026-08-25,"1,336.27",0
TX012253,EXP001,Treatment,CLK265013,2026-08-15,2026-08-19,320.37,false
TX012254,EXP001,Treatment,CLK265028,2026-08-15,2026-08-25,917.08,false
TX012255,EXP001,Treatment,CLK265040,2026-08-15,2026-08-16,729.14,false
TX012256,EXP001,Treatment,CLK265044,2026-08-15,2026-08-18,1154.26,false
TX012257,EXP001,Treatment,CLK265046,2026-08-15,2026-08-17,506.64,false
TX012258,EXP001,Treatment,CLK265050,2026-08-15,2026-08-16,944.7,0
TX012259,EXP001,Treatment,CLK265103,2026-08-15,2026-08-17,388.43,true
TX012260,EXP001,Treatment,CLK265131,2026-08-15,2026-08-21,201.09,0
TX012261,EXP001,Treatment,CLK265140,2026-08-15,2026-08-20,1427.61,0
TX012262,EXP001,Treatment,CLK265167,2026-08-15,2026-08-19,956.92,0
TX012263,EXP001,Treatment,CLK265171,2026-08-15,2026-08-16,946.49,false
TX012264,EXP001,Treatment,CLK265173,2026-08-15,2026-08-18,515.99,0
TX012265,EXP001,Treatment,CLK265199,2026-08-15,2026-08-17,392.52,false
TX012266,EXP001,Treatment,CLK265219,2026-08-15,2026-08-21,388.41,0
TX012267,EXP001,Treatment,CLK265255,2026-08-15,2026-08-18,668.0,false
TX012268,EXP001,Treatment,CLK265308,2026-08-15,2026-08-16,1244.95,0
TX012269,EXP001,Treatment,CLK265325,2026-08-15,2026-08-22,806.15,1
TX012270,EXP001,Treatment,CLK265347,2026-08-15,2026-08-16,134.65,0
TX012271,EXP001,Treatment,CLK265350,2026-08-15,2026-08-16,355.72,0
TX012272,EXP001,Treatment,CLK265358,2026-08-15,2026-08-15,545.7,false
TX012273,EXP001,Treatment,CLK265380,2026-08-15,2026-08-21,797.36,false
TX012274,EXP001,Treatment,CLK265387,2026-08-15,2026-08-17,528.7,0
TX012275,EXP001,Treatment,CLK265391,2026-08-15,2026-08-17,518.93,0
TX012276,EXP001,Treatment,CLK265399,2026-08-15,2026-08-17,638.23,0
TX012277,EXP001,Treatment,CLK265417,2026-08-15,2026-08-17,551.28,0
TX012278,EXP001,Treatment,CLK265430,2026-08-15,2026-08-16,487.92,0
TX012279,EXP001,Treatment,CLK265431,2026-08-15,2026-08-21,1440.77,false
TX012280,EXP001,Treatment,CLK265442,2026-08-15,2026-08-16,419.52,false
TX012281,EXP001,Treatment,CLK265450,2026-08-15,2026-08-16,114.59,0
TX012282,EXP001,Treatment,CLK265462,2026-08-15,2026-08-25,1737.0,0
TX012283,EXP001,Treatment,CLK265470,2026-08-15,2026-08-25,142.89,0
TX012284,EXP001,Treatment,CLK265477,2026-08-15,2026-08-16,278.12,false
TX012285,EXP001,Treatment,CLK265492,2026-08-15,2026-08-17,693.19,0
TX012286,EXP001,Treatment,CLK265525,2026-08-15,2026-08-20,225.95,false
TX012287,EXP001,Treatment,CLK265533,2026-08-15,2026-08-19,305.68,false
TX012288,EXP001,Treatment,CLK265541,2026-08-15,2026-08-18,280.62,0
TX012289,EXP001,Treatment,CLK265564,2026-08-15,2026-08-17,730.56,1
TX012290,EXP001,Treatment,CLK265567,2026-08-15,2026-08-16,338.53,0
TX012291,EXP001,Treatment,CLK265584,2026-08-15,2026-08-25,289.63,false
TX012292,EXP001,Treatment,CLK265605,2026-08-15,2026-08-15,344.84,0
TX012293,EXP001,Treatment,CLK265650,2026-08-15,2026-08-16,280.68,0
TX012294,EXP001,Treatment,CLK265653,2026-08-15,2026-08-19,382.64,0
TX012295,EXP001,Treatment,CLK265662,2026-08-15,2026-08-15,476.85,0
TX012296,EXP001,Treatment,CLK265665,2026-08-15,2026-08-15,347.37,0
TX012297,EXP001,Treatment,CLK265667,2026-08-15,2026-08-17,716.78,0
TX012298,EXP001,Treatment,CLK265706,2026-08-15,2026-08-22,813.05,false
TX012299,EXP001,Treatment,CLK265760,2026-08-15,2026-08-18,640.99,0
TX012300,EXP001,Treatment,CLK265764,2026-08-15,2026-08-19,903.08,false
TX012301,EXP001,Treatment,CLK265776,2026-08-15,2026-08-19,507.76,false
TX012302,EXP001,Treatment,CLK265779,2026-08-15,2026-08-18,644.28,0
TX012303,EXP001,Treatment,CLK265789,2026-08-15,2026-08-17,751.77,false
TX012304,EXP001,Treatment,CLK265796,2026-08-15,2026-08-16,337.61,false
TX012305,EXP001,Treatment,CLK265835,2026-08-15,2026-08-15,349.46,0
TX012306,EXP001,Treatment,CLK265842,2026-08-15,2026-08-22,831.45,true
TX012307,EXP001,Treatment,CLK265853,2026-08-15,2026-08-23,339.09,0
TX012308,EXP001,Treatment,CLK265853,2026-08-15,2026-08-18,281.14,false
TX012309,EXP001,Treatment,CLK265891,2026-08-15,2026-08-18,2204.16,false
TX012310,EXP001,Treatment,CLK265914,2026-08-15,2026-08-22,539.55,false
TX012311,EXP001,Treatment,CLK265936,2026-08-15,2026-08-17,640.54,0
TX012312,EXP001,Treatment,CLK265939,2026-08-15,2026-08-15,1010.02,false
TX012313,EXP001,Treatment,CLK265942,2026-08-15,2026-08-17,4467.83,0
TX012314,EXP001,Treatment,CLK266001,2026-08-15,2026-08-20,247.64,0
TX012315,EXP001,Treatment,CLK266006,2026-08-15,2026-08-16,119.82,0
TX012316,EXP001,Treatment,CLK266009,2026-08-15,2026-08-22,391.11,false
TX012317,EXP001,Treatment,CLK266036,2026-08-15,2026-08-15,619.0,0
TX012318,EXP001,Treatment,CLK266039,2026-08-15,2026-08-16,55.7,0
TX012319,EXP001,Treatment,CLK266065,2026-08-15,2026-08-17,1349.15,1
TX012320,EXP001,Treatment,CLK266078,2026-08-15,2026-08-23,214.65,false
TX012321,EXP001,Treatment,CLK266080,2026-08-15,2026-08-22,179.22,false
TX012322,EXP001,Treatment,CLK266083,2026-08-15,2026-08-17,553.3,false
TX012323,EXP001,Treatment,CLK266118,2026-08-15,2026-08-16,284.51,false
TX012324,EXP001,Treatment,CLK266126,2026-08-15,2026-08-25,294.03,0
TX012325,EXP001,Treatment,CLK266185,2026-08-15,2026-08-18,423.9,false
TX012326,EXP001,Treatment,CLK266209,2026-08-15,2026-08-23,,0
TX012327,EXP001,Treatment,CLK266256,2026-08-15,2026-08-22,879.61,0
TX012328,EXP001,Treatment,CLK266266,2026-08-15,2026-08-21,450.65,0
TX012329,EXP001,Treatment,CLK266267,2026-08-15,2026-08-16,712.25,0
TX012330,EXP001,Treatment,CLK266284,2026-08-15,2026-08-17,138.08,0
TX012331,EXP001,Treatment,CLK266284,2026-08-15,2026-08-23,1075.93,0
TX012332,EXP001,Treatment,CLK266285,2026-08-15,2026-08-18,331.42,false
TX012333,EXP001,Treatment,CLK266343,2026-08-15,2026-08-16,694.19,0
TX012334,EXP001,Treatment,CLK266346,2026-08-15,2026-08-17,366.28,0
TX012335,EXP001,Treatment,CLK266392,2026-08-15,2026-08-25,543.28,0
TX012336,EXP001,Treatment,CLK266408,2026-08-15,2026-08-17,1103.07,false
TX012337,EXP001,Treatment,CLK266480,2026-08-15,2026-08-20,635.92,0
TX012338,EXP001,Treatment,CLK266487,2026-08-15,2026-08-22,1390.55,0
TX012339,EXP001,Treatment,CLK266506,2026-08-15,2026-08-16,470.46,0
TX012340,EXP001,Treatment,CLK266510,2026-08-15,2026-08-25,892.46,0
TX012341,EXP001,Treatment,CLK266517,2026-08-15,2026-08-22,587.82,1
TX012342,EXP001,Treatment,CLK266565,2026-08-15,2026-08-16,471.58,1
TX012343,EXP001,Treatment,CLK266573,2026-08-15,2026-08-20,495.25,false
TX012344,EXP001,Treatment,CLK266578,2026-08-15,2026-08-17,247.65,false
TX012345,EXP001,Treatment,CLK266583,2026-08-15,2026-08-25,601.45,1
TX012346,EXP001,Treatment,CLK266596,2026-08-15,2026-08-16,623.31,false
TX012347,EXP001,Treatment,CLK266599,2026-08-15,2026-08-16,292.93,true
TX012348,EXP001,Treatment,CLK266604,2026-08-15,2026-08-23,558.16,0
TX012349,EXP001,Treatment,CLK266607,2026-08-15,2026-08-18,881.54,0
TX012350,EXP001,Treatment,CLK266607,2026-08-15,2026-08-18,234.54,false
TX012351,EXP001,Treatment,CLK266614,2026-08-15,2026-08-19,218.02,0
TX012352,EXP001,Treatment,CLK266634,2026-08-15,2026-08-17,585.79,0
TX012353,EXP001,Treatment,CLK266637,2026-08-15,2026-08-16,1512.53,false
TX012354,EXP001,Treatment,CLK266647,2026-08-15,2026-08-19,478.11,false
TX012355,EXP001,Treatment,CLK266686,2026-08-15,2026-08-22,605.71,0
TX012356,EXP001,Treatment,CLK266748,2026-08-15,2026-08-22,164.55,0
TX012357,EXP001,Treatment,CLK266785,2026-08-15,2026-08-16,256.28,true
TX012358,EXP001,Treatment,CLK266806,2026-08-15,2026-08-19,676.14,false
TX012359,EXP001,Treatment,CLK266848,2026-08-15,2026-08-16,655.28,0
TX012360,EXP001,Treatment,CLK266864,2026-08-15,2026-08-15,455.47,false
TX012361,EXP001,Treatment,CLK266878,2026-08-15,2026-08-17,812.68,0
TX012362,EXP001,Treatment,CLK266895,2026-08-15,2026-08-19,393.68,false
TX012363,EXP001,Treatment,CLK266917,2026-08-15,2026-08-18,577.52,false
TX012364,EXP001,Treatment,CLK266918,2026-08-15,2026-08-25,317.38,0
TX012365,EXP001,Treatment,CLK266919,2026-08-15,2026-08-18,336.56,true
TX012366,EXP001,Treatment,CLK266951,2026-08-15,2026-08-19,726.67,false
TX012367,EXP001,Treatment,CLK266991,2026-08-15,2026-08-21,378.74,0
TX012368,EXP001,Treatment,CLK267000,2026-08-15,2026-08-17,712.24,0
TX012369,EXP001,Treatment,CLK267012,2026-08-15,2026-08-15,543.8,0
TX012370,EXP001,Treatment,CLK267032,2026-08-15,2026-08-17,411.0,false
TX012371,EXP001,Treatment,CLK267036,2026-08-15,2026-08-21,279.05,0
TX012372,EXP001,Treatment,CLK267039,2026-08-15,2026-08-17,897.24,true
TX012373,EXP001,Treatment,CLK267090,2026-08-15,2026-08-19,863.35,false
TX012374,EXP001,Treatment,CLK267112,2026-08-15,2026-08-19,,0
TX012375,EXP001,Treatment,CLK267119,2026-08-15,2026-08-18,374.22,false
TX012376,EXP001,Treatment,CLK267128,2026-08-15,2026-08-17,497.57,0
TX012377,EXP001,Treatment,CLK267147,2026-08-15,2026-08-25,331.18,0
TX012378,EXP001,Treatment,CLK267184,2026-08-15,2026-08-22,226.34,false
TX012379,EXP001,Treatment,CLK267225,2026-08-15,2026-08-19,880.74,0
TX012380,EXP001,Treatment,CLK267239,2026-08-15,2026-08-17,560.83,0
TX012381,EXP001,Treatment,CLK267253,2026-08-15,2026-08-16,1139.35,0
TX012382,EXP001,Treatment,CLK267260,2026-08-15,2026-08-18,229.48,1
TX012383,EXP001,Treatment,CLK267261,2026-08-15,2026-08-15,821.81,false
TX012384,EXP001,Treatment,CLK267275,2026-08-15,2026-08-25,399.39,false
TX012385,EXP001,Treatment,CLK267290,2026-08-15,2026-08-21,496.62,0
TX012386,EXP001,Treatment,CLK267314,2026-08-15,2026-08-23,434.09,false
TX012387,EXP001,Treatment,CLK267328,2026-08-15,2026-08-21,677.57,false
TX012388,EXP001,Treatment,CLK267361,2026-08-15,2026-08-25,203.87,false
TX012389,EXP001,Treatment,CLK267390,2026-08-15,2026-08-17,821.21,false
TX012390,EXP001,Treatment,CLK267392,2026-08-15,2026-08-17,521.44,false
TX012391,EXP001,Treatment,CLK267407,2026-08-15,2026-08-18,241.37,false
TX012392,EXP001,Treatment,CLK267493,2026-08-15,2026-08-17,344.53,0
TX012393,EXP001,Treatment,CLK267494,2026-08-15,2026-08-21,228.6,false
TX012394,EXP001,Treatment,CLK267513,2026-08-15,2026-08-16,493.54,0
TX012395,EXP001,Treatment,CLK267518,2026-08-15,2026-08-23,398.64,false
TX012396,EXP001,Treatment,CLK267534,2026-08-15,2026-08-17,700.18,0
TX012397,EXP001,Treatment,CLK267557,2026-08-15,2026-08-23,649.18,1
TX012398,EXP001,Treatment,CLK267576,2026-08-15,2026-08-15,230.26,0
TX012399,EXP001,Treatment,CLK267586,2026-08-15,2026-08-20,387.24,false
TX012400,EXP001,Treatment,CLK267596,2026-08-15,2026-08-22,395.94,false
TX012401,EXP001,Treatment,CLK267618,2026-08-15,2026-08-25,355.25,false
TX012402,EXP001,Treatment,CLK267632,2026-08-15,2026-08-21,394.97,true
TX012403,EXP001,Treatment,CLK267650,2026-08-15,2026-08-21,403.41,0
TX012404,EXP001,Treatment,CLK267689,2026-08-15,2026-08-16,191.58,false
TX012405,EXP001,Treatment,CLK267726,2026-08-15,2026-08-23,481.28,0
TX012406,EXP001,Treatment,CLK267727,2026-08-15,2026-08-20,227.05,false
TX012407,EXP001,Treatment,CLK267754,2026-08-15,2026-08-23,675.81,false
TX012408,EXP001,Treatment,CLK267760,2026-08-15,2026-08-21,579.01,0
TX012409,EXP001,Treatment,CLK267806,2026-08-15,2026-08-25,1213.27,0
TX012410,EXP001,Treatment,CLK267815,2026-08-15,2026-08-20,548.53,0
TX012411,EXP001,Treatment,CLK267819,2026-08-15,2026-08-15,657.69,0
TX012412,EXP001,Treatment,CLK267838,2026-08-15,2026-08-19,512.36,0
TX012413,EXP001,Treatment,CLK267840,2026-08-15,2026-08-16,139.39,0
TX012414,EXP001,Treatment,CLK267846,2026-08-15,2026-08-17,146.88,0
TX012415,EXP001,Treatment,CLK267865,2026-08-15,2026-08-23,204.37,false
TX012416,EXP001,Treatment,CLK267883,2026-08-15,2026-08-17,269.72,0
TX012417,EXP001,Treatment,CLK267898,2026-08-15,2026-08-25,698.52,false
TX012418,EXP001,Treatment,CLK267902,2026-08-15,2026-08-21,1827.22,false
TX012419,EXP001,Treatment,CLK267902,2026-08-15,2026-08-20,245.64,0
TX012420,EXP001,Treatment,CLK267904,2026-08-15,2026-08-21,909.31,0
TX012421,EXP001,Treatment,CLK267905,2026-08-15,2026-08-19,606.24,0
TX012422,EXP001,Treatment,CLK267931,2026-08-15,2026-08-15,878.21,0
TX012423,EXP001,Treatment,CLK267933,2026-08-15,2026-08-20,456.24,1
TX012424,EXP001,Treatment,CLK267949,2026-08-15,2026-08-17,669.32,1
TX012425,EXP001,Treatment,CLK267960,2026-08-15,2026-08-19,767.2,false
TX012426,EXP001,Treatment,CLK267961,2026-08-15,2026-08-17,273.01,0
TX012427,EXP001,Treatment,CLK267998,2026-08-15,2026-08-18,373.66,false
TX012428,EXP001,Treatment,CLK268019,2026-08-15,2026-08-25,511.83,0
TX012429,EXP001,Treatment,CLK268027,2026-08-15,2026-08-16,127.12,0
TX012430,EXP001,Treatment,CLK268028,2026-08-15,2026-08-16,,false
TX012431,EXP001,Treatment,CLK268037,2026-08-15,2026-08-25,588.22,false
TX012432,EXP001,Treatment,CLK268056,2026-08-15,2026-08-19,728.66,false
TX012433,EXP001,Treatment,CLK268059,2026-08-15,2026-08-22,724.84,0
TX012434,EXP001,Treatment,CLK268073,2026-08-15,2026-08-22,881.3,false
TX012435,EXP001,Treatment,CLK268081,2026-08-15,2026-08-16,775.78,false
TX012436,EXP001,Treatment,CLK268091,2026-08-15,2026-08-16,891.58,true
TX012437,EXP001,Treatment,CLK268094,2026-08-15,2026-08-25,383.87,0
TX012438,EXP001,Treatment,CLK268098,2026-08-15,2026-08-19,489.87,0
TX012439,EXP001,Treatment,CLK268104,2026-08-15,2026-08-20,688.58,0
TX012440,EXP001,Treatment,CLK268113,2026-08-15,2026-08-25,724.81,true
TX012441,EXP001,Treatment,CLK268121,2026-08-15,2026-08-23,712.37,false
TX012442,EXP001,Treatment,CLK268185,2026-08-15,2026-08-18,1141.6,false
TX012443,EXP001,Treatment,CLK268197,2026-08-15,2026-08-17,565.64,0
TX012444,EXP001,Treatment,CLK268205,2026-08-15,2026-08-16,445.96,false
TX012445,EXP001,Treatment,CLK268303,2026-08-15,2026-08-21,735.48,1
TX012446,EXP001,Treatment,CLK268308,2026-08-15,2026-08-15,417.28,false
TX012447,EXP001,Treatment,CLK268323,2026-08-15,2026-08-18,306.63,false
TX012448,EXP001,Treatment,CLK268326,2026-08-15,2026-08-25,394.21,true
TX012449,EXP001,Treatment,CLK268330,2026-08-15,2026-08-21,1734.73,0
TX012450,EXP001,Treatment,CLK268335,2026-08-15,2026-08-20,576.27,false
TX012451,EXP001,Treatment,CLK268340,2026-08-15,2026-08-17,168.99,0
TX012452,EXP001,Treatment,CLK268346,2026-08-15,2026-08-20,128.08,false
TX012453,EXP001,Treatment,CLK268348,2026-08-15,2026-08-16,562.15,0
TX012454,EXP001,Treatment,CLK268358,2026-08-15,2026-08-16,260.82,0
TX012455,EXP001,Treatment,CLK268364,2026-08-15,2026-08-15,400.35,0
TX012456,EXP001,Treatment,CLK268368,2026-08-15,2026-08-15,282.3,0
TX012457,EXP001,Treatment,CLK268369,2026-08-15,2026-08-17,664.98,false
TX012458,EXP001,Treatment,CLK268440,2026-08-15,2026-08-18,412.59,0
TX012459,EXP001,Treatment,CLK268442,2026-08-15,2026-08-23,642.98,0
TX012460,EXP001,Treatment,CLK268454,2026-08-15,2026-08-20,517.23,0
TX012461,EXP001,Treatment,CLK268475,2026-08-15,2026-08-19,104.75,true
TX012462,EXP001,Treatment,CLK268476,2026-08-15,2026-08-17,510.01,0
TX012463,EXP001,Treatment,CLK268491,2026-08-15,2026-08-22,575.71,false
TX012464,EXP001,Treatment,CLK268492,2026-08-15,2026-08-23,199.52,true
TX012465,EXP001,Treatment,CLK268493,2026-08-15,2026-08-25,1201.2,false
TX012466,EXP001,Treatment,CLK268501,2026-08-15,2026-08-23,498.17,false
TX012467,EXP001,Treatment,CLK268510,2026-08-15,2026-08-21,397.29,false
TX012468,EXP001,Treatment,CLK268554,2026-08-15,2026-08-25,128.11,false
TX012469,EXP001,Treatment,CLK268570,2026-08-15,2026-08-20,114.76,0
TX012470,EXP001,Treatment,CLK268609,2026-08-15,2026-08-22,442.58,false
TX012471,EXP001,Treatment,CLK268634,2026-08-15,2026-08-22,329.58,false
TX012472,EXP001,Treatment,CLK268659,2026-08-15,2026-08-21,379.66,0
TX012473,EXP001,Treatment,CLK268665,2026-08-15,2026-08-16,273.06,0
